TIMESTAMP,TICKER,PRICE,VOLUME
2026-08-06 09:43:00-04:00,TSLA,318.239990234375,130982
2026-08-06 09:44:00-04:00,TSLA,318.44000244140625,95143
2026-08-06 09:44:00-04:00,MSFT,493.2550048828125,90167
2026-08-06 09:44:00-04:00,GOOGL,361.25,94545
2026-08-06 09:44:00-04:00,NVDA,222.0540008544922,484071
2026-08-06 09:44:00-04:00,AMZN,272.590087890625,113562
2026-08-06 09:44:00-04:00,AAPL,314.7699890136719,135908
2026-08-06 09:45:00-04:00,TSLA,318.4200134277344,78524
2026-08-06 09:45:00-04:00,NVDA,222.6300048828125,446768
2026-08-06 09:45:00-04:00,MSFT,491.8299865722656,98017
2026-08-06 09:45:00-04:00,AMZN,272.93499755859375,117995
2026-08-06 09:45:00-04:00,GOOGL,361.239990234375,71451
2026-08-06 09:45:00-04:00,AAPL,315.4949951171875,177389
2026-08-06 09:46:00-04:00,TSLA,318.9750061035156,82789
2026-08-06 09:46:00-04:00,AAPL,315.7300109863281,135737
2026-08-06 09:46:00-04:00,GOOGL,361.497802734375,83107
2026-08-06 09:46:00-04:00,NVDA,222.77000427246094,372813
2026-08-06 09:46:00-04:00,MSFT,492.3222961425781,91241
2026-08-06 09:46:00-04:00,AMZN,273.2900085449219,91857
2026-08-06 09:47:00-04:00,MSFT,493.0950012207031,77504
2026-08-06 09:47:00-04:00,AAPL,315.75,171241
2026-08-06 09:47:00-04:00,GOOGL,361.1700134277344,50127
2026-08-06 09:47:00-04:00,AMZN,273.6390075683594,103392
2026-08-06 09:47:00-04:00,NVDA,223.1300048828125,737355
2026-08-06 09:47:00-04:00,TSLA,319.010009765625,83740
2026-08-06 09:48:00-04:00,GOOGL,361.2300109863281,80613
2026-08-06 09:48:00-04:00,AMZN,273.3999938964844,100694
2026-08-06 09:48:00-04:00,NVDA,223.4691925048828,654010
2026-08-06 09:48:00-04:00,AAPL,315.4280090332031,179010
2026-08-06 09:48:00-04:00,TSLA,318.6650085449219,76708
2026-08-06 09:48:00-04:00,MSFT,492.5249938964844,95651
2026-08-06 09:49:00-04:00,MSFT,494.3800048828125,119336
2026-08-06 09:49:00-04:00,GOOGL,361.5050048828125,77730
2026-08-06 09:49:00-04:00,NVDA,223.4949951171875,581304
2026-08-06 09:49:00-04:00,AAPL,315.489990234375,158052
2026-08-06 09:49:00-04:00,AMZN,273.7349853515625,69114
2026-08-06 09:49:00-04:00,TSLA,318.5899963378906,83785
2026-08-06 09:50:00-04:00,GOOGL,362.30950927734375,92231
2026-08-06 09:50:00-04:00,AAPL,315.5299987792969,117659
2026-08-06 09:50:00-04:00,TSLA,318.8699035644531,66698
2026-08-06 09:50:00-04:00,AMZN,274.6600036621094,135102
2026-08-06 09:50:00-04:00,NVDA,222.9333038330078,609033
2026-08-06 09:50:00-04:00,MSFT,493.6650085449219,144314
2026-08-06 09:51:00-04:00,AAPL,315.19500732421875,147473
2026-08-06 09:51:00-04:00,NVDA,223.33999633789062,372574
2026-08-06 09:51:00-04:00,AMZN,274.79998779296875,86568
2026-08-06 09:51:00-04:00,TSLA,319.1553039550781,76861
2026-08-06 09:51:00-04:00,GOOGL,362.30499267578125,66397
2026-08-06 09:51:00-04:00,MSFT,495.7699890136719,230283
2026-08-06 09:52:00-04:00,NVDA,223.33140563964844,314456
2026-08-06 09:52:00-04:00,AMZN,274.7200012207031,63071
2026-08-06 09:52:00-04:00,MSFT,496.39990234375,348601
2026-08-06 09:52:00-04:00,GOOGL,362.3999938964844,69098
2026-08-06 09:52:00-04:00,TSLA,319.010009765625,53960
2026-08-06 09:52:00-04:00,AAPL,315.614990234375,111306
2026-08-06 09:53:00-04:00,MSFT,496.75,129098
2026-08-06 09:53:00-04:00,NVDA,222.97630310058594,324652
2026-08-06 09:53:00-04:00,AMZN,274.5899963378906,116872
2026-08-06 09:53:00-04:00,TSLA,319.5599060058594,123124
2026-08-06 09:53:00-04:00,AAPL,315.7449951171875,165971
2026-08-06 09:53:00-04:00,GOOGL,362.7550048828125,72521
2026-08-06 09:54:00-04:00,NVDA,222.80999755859375,300566
2026-08-06 09:54:00-04:00,AAPL,316.010009765625,188837
2026-08-06 09:54:00-04:00,MSFT,496.94000244140625,78531
2026-08-06 09:54:00-04:00,AMZN,274.54998779296875,57960
2026-08-06 09:54:00-04:00,TSLA,319.3349914550781,68274
2026-08-06 09:54:00-04:00,GOOGL,362.6700134277344,82871
2026-08-06 09:55:00-04:00,TSLA,319.9700012207031,112667
2026-08-06 09:55:00-04:00,AAPL,315.9599914550781,208703
2026-08-06 09:55:00-04:00,AMZN,274.74951171875,92834
2026-08-06 09:55:00-04:00,NVDA,222.96560668945312,406787
2026-08-06 09:55:00-04:00,MSFT,496.7799987792969,86894
2026-08-06 09:55:00-04:00,GOOGL,363.05499267578125,74870
2026-08-06 09:56:00-04:00,GOOGL,362.57000732421875,74991
2026-08-06 09:56:00-04:00,AMZN,274.1700134277344,73503
2026-08-06 09:56:00-04:00,TSLA,319.75,88526
2026-08-06 09:56:00-04:00,MSFT,496.2300109863281,59727
2026-08-06 09:56:00-04:00,AAPL,316.2300109863281,123839
2026-08-06 09:56:00-04:00,NVDA,222.46499633789062,432389
2026-08-06 09:57:00-04:00,NVDA,222.42999267578125,378455
2026-08-06 09:57:00-04:00,TSLA,320.20001220703125,84311
2026-08-06 09:57:00-04:00,AAPL,315.760009765625,132180
2026-08-06 09:57:00-04:00,MSFT,495.239990234375,89785
2026-08-06 09:57:00-04:00,AMZN,274.010009765625,70139
2026-08-06 09:57:00-04:00,GOOGL,362.7049865722656,47060
2026-08-06 09:58:00-04:00,GOOGL,362.6600036621094,45174
2026-08-06 09:58:00-04:00,AAPL,315.4700012207031,99545
2026-08-06 09:58:00-04:00,MSFT,495.010009765625,65964
2026-08-06 09:58:00-04:00,TSLA,320.614501953125,93843
2026-08-06 09:58:00-04:00,AMZN,273.67999267578125,58308
2026-08-06 09:58:00-04:00,NVDA,222.4149932861328,399829
2026-08-06 09:59:00-04:00,AMZN,273.4779968261719,75202
2026-08-06 09:59:00-04:00,TSLA,320.2300109863281,64731
2026-08-06 09:59:00-04:00,MSFT,494.8999938964844,97858
2026-08-06 09:59:00-04:00,NVDA,222.16000366210938,482773
2026-08-06 09:59:00-04:00,GOOGL,363.04998779296875,45868
2026-08-06 09:59:00-04:00,AAPL,314.7699890136719,280718
2026-08-06 10:00:00-04:00,NVDA,221.9199981689453,522042
2026-08-06 10:00:00-04:00,AMZN,273.7699890136719,70669
2026-08-06 10:00:00-04:00,GOOGL,363.1000061035156,52887
2026-08-06 10:00:00-04:00,AAPL,315.1400146484375,114371
2026-08-06 10:00:00-04:00,TSLA,320.33990478515625,75189
2026-08-06 10:00:00-04:00,MSFT,495.9612121582031,109301
2026-08-06 10:01:00-04:00,AMZN,273.55499267578125,51247
2026-08-06 10:01:00-04:00,GOOGL,362.80999755859375,43694
2026-08-06 10:01:00-04:00,TSLA,320.25,56854
2026-08-06 10:01:00-04:00,MSFT,495.25,65701
2026-08-06 10:01:00-04:00,AAPL,315.1199951171875,91178
2026-08-06 10:01:00-04:00,NVDA,222.38499450683594,539199
2026-08-06 10:02:00-04:00,TSLA,319.8190002441406,84945
2026-08-06 10:02:00-04:00,MSFT,495.4649963378906,52462
2026-08-06 10:02:00-04:00,GOOGL,362.92999267578125,42019
2026-08-06 10:02:00-04:00,NVDA,222.47999572753906,403914
2026-08-06 10:02:00-04:00,AMZN,273.6300048828125,66101
2026-08-06 10:02:00-04:00,AAPL,314.8894958496094,117357
2026-08-06 10:03:00-04:00,TSLA,319.32000732421875,90010
2026-08-06 10:03:00-04:00,AAPL,314.5899963378906,139714
2026-08-06 10:03:00-04:00,GOOGL,362.5199890136719,59592
2026-08-06 10:03:00-04:00,NVDA,221.96499633789062,263906
2026-08-06 10:03:00-04:00,AMZN,273.42999267578125,82676
2026-08-06 10:03:00-04:00,MSFT,494.3468017578125,109763
2026-08-06 10:04:00-04:00,GOOGL,362.2632141113281,36378
2026-08-06 10:04:00-04:00,NVDA,221.9600067138672,326329
2026-08-06 10:04:00-04:00,AAPL,314.78448486328125,77380
2026-08-06 10:04:00-04:00,MSFT,494.6050109863281,82556
2026-08-06 10:04:00-04:00,AMZN,273.6000061035156,63573
2026-08-06 10:04:00-04:00,TSLA,320.1130065917969,88297
2026-08-06 10:05:00-04:00,TSLA,319.8500061035156,69035
2026-08-06 10:05:00-04:00,NVDA,221.88499450683594,321242
2026-08-06 10:05:00-04:00,GOOGL,362.0950012207031,63641
2026-08-06 10:05:00-04:00,AAPL,314.30499267578125,109492
2026-08-06 10:05:00-04:00,AMZN,273.29998779296875,95630
2026-08-06 10:05:00-04:00,MSFT,494.19000244140625,71453
2026-08-06 10:06:00-04:00,TSLA,319.6000061035156,64138
2026-08-06 10:06:00-04:00,NVDA,221.8000030517578,408833
2026-08-06 10:06:00-04:00,MSFT,495.05999755859375,67077
2026-08-06 10:06:00-04:00,GOOGL,361.989990234375,54553
2026-08-06 10:06:00-04:00,AMZN,273.45001220703125,81498
2026-08-06 10:06:00-04:00,AAPL,314.5,99037
2026-08-06 10:07:00-04:00,AMZN,273.875,66066
2026-08-06 10:07:00-04:00,AAPL,314.3977966308594,83208
2026-08-06 10:07:00-04:00,TSLA,319.7550048828125,54522
2026-08-06 10:07:00-04:00,GOOGL,361.8450012207031,38426
2026-08-06 10:07:00-04:00,NVDA,221.51499938964844,291454
2026-08-06 10:07:00-04:00,MSFT,495.4200134277344,86933
2026-08-06 10:08:00-04:00,AAPL,314.2099914550781,92625
2026-08-06 10:08:00-04:00,TSLA,320.06500244140625,55598
2026-08-06 10:08:00-04:00,GOOGL,361.30999755859375,74069
2026-08-06 10:08:00-04:00,NVDA,221.66079711914062,332448
2026-08-06 10:08:00-04:00,AMZN,273.8904113769531,49755
2026-08-06 10:08:00-04:00,MSFT,495.02850341796875,58101
2026-08-06 10:09:00-04:00,TSLA,320.125,92169
2026-08-06 10:09:00-04:00,GOOGL,361.3900146484375,49781
2026-08-06 10:09:00-04:00,AMZN,273.8900146484375,72724
2026-08-06 10:09:00-04:00,MSFT,495.239990234375,56193
2026-08-06 10:09:00-04:00,AAPL,313.6400146484375,170956
2026-08-06 10:09:00-04:00,NVDA,221.8350067138672,278228
2026-08-06 10:10:00-04:00,TSLA,320.0282897949219,69214
2026-08-06 10:10:00-04:00,GOOGL,361.3900146484375,53480
2026-08-06 10:10:00-04:00,MSFT,494.7250061035156,87936
2026-08-06 10:10:00-04:00,NVDA,221.72500610351562,336921
2026-08-06 10:10:00-04:00,AAPL,313.67559814453125,131761
2026-08-06 10:10:00-04:00,AMZN,273.9800109863281,75426
2026-08-06 10:11:00-04:00,GOOGL,361.45001220703125,90753
2026-08-06 10:11:00-04:00,NVDA,221.91700744628906,245716
2026-08-06 10:11:00-04:00,AMZN,274.2300109863281,119077
2026-08-06 10:11:00-04:00,TSLA,320.4200134277344,65420
2026-08-06 10:11:00-04:00,AAPL,313.55999755859375,120635
2026-08-06 10:11:00-04:00,MSFT,494.42999267578125,70062
2026-08-06 10:12:00-04:00,TSLA,320.26849365234375,93754
2026-08-06 10:12:00-04:00,NVDA,221.56500244140625,323345
2026-08-06 10:12:00-04:00,AAPL,313.260009765625,137736
2026-08-06 10:12:00-04:00,MSFT,494.81500244140625,54976
2026-08-06 10:12:00-04:00,GOOGL,361.79998779296875,91319
2026-08-06 10:12:00-04:00,AMZN,274.4649963378906,134166
2026-08-06 10:13:00-04:00,AMZN,274.3800048828125,135568
2026-08-06 10:13:00-04:00,AAPL,313.20001220703125,169837
2026-08-06 10:13:00-04:00,MSFT,493.93499755859375,81960
2026-08-06 10:13:00-04:00,GOOGL,361.6499938964844,69807
2026-08-06 10:13:00-04:00,TSLA,320.68798828125,73972
2026-08-06 10:13:00-04:00,NVDA,221.63499450683594,234883
2026-08-06 10:14:00-04:00,MSFT,494.760009765625,41681
2026-08-06 10:14:00-04:00,AAPL,313.31781005859375,150744
2026-08-06 10:14:00-04:00,TSLA,321.1000061035156,162000
2026-08-06 10:14:00-04:00,GOOGL,361.9100036621094,55035
2026-08-06 10:14:00-04:00,AMZN,274.3399963378906,67584
2026-08-06 10:14:00-04:00,NVDA,221.35000610351562,328403
2026-08-06 10:15:00-04:00,GOOGL,361.9100036621094,31798
2026-08-06 10:15:00-04:00,MSFT,494.79998779296875,66559
2026-08-06 10:15:00-04:00,AMZN,273.9949951171875,99428
2026-08-06 10:15:00-04:00,TSLA,321.0299987792969,89264
2026-08-06 10:15:00-04:00,NVDA,221.38999938964844,562780
2026-08-06 10:15:00-04:00,AAPL,313.05999755859375,390178
2026-08-06 10:16:00-04:00,MSFT,495.8150939941406,161333
2026-08-06 10:16:00-04:00,AMZN,274.07501220703125,46389
2026-08-06 10:16:00-04:00,NVDA,221.51499938964844,332020
2026-08-06 10:16:00-04:00,GOOGL,361.489990234375,55938
2026-08-06 10:16:00-04:00,AAPL,312.6400146484375,175940
2026-08-06 10:16:00-04:00,TSLA,320.659912109375,75520
2026-08-06 10:17:00-04:00,TSLA,320.94000244140625,61995
2026-08-06 10:17:00-04:00,AMZN,274.3699951171875,58762
2026-08-06 10:17:00-04:00,GOOGL,362.0799865722656,37361
2026-08-06 10:17:00-04:00,NVDA,221.69000244140625,293186
2026-08-06 10:17:00-04:00,AAPL,312.6570129394531,140966
2026-08-06 10:17:00-04:00,MSFT,496.6600036621094,137928
2026-08-06 10:18:00-04:00,MSFT,496.89801025390625,139822
2026-08-06 10:18:00-04:00,AMZN,274.4150085449219,47045
2026-08-06 10:18:00-04:00,TSLA,321.5,98943
2026-08-06 10:18:00-04:00,AAPL,312.70001220703125,109914
2026-08-06 10:18:00-04:00,GOOGL,362.2900085449219,35715
2026-08-06 10:18:00-04:00,NVDA,221.53439331054688,271616
2026-08-06 10:19:00-04:00,MSFT,497.5299987792969,149501
2026-08-06 10:19:00-04:00,AMZN,274.04998779296875,62110
2026-08-06 10:19:00-04:00,GOOGL,362.1700134277344,29746
2026-08-06 10:19:00-04:00,TSLA,321.6300048828125,108034
2026-08-06 10:19:00-04:00,AAPL,312.5799865722656,117292
2026-08-06 10:19:00-04:00,NVDA,220.91119384765625,575285
2026-08-06 10:20:00-04:00,AMZN,273.8900146484375,69730
2026-08-06 10:20:00-04:00,TSLA,321.4549865722656,105881
2026-08-06 10:20:00-04:00,MSFT,498.1400146484375,246272
2026-08-06 10:20:00-04:00,NVDA,221.13499450683594,412113
2026-08-06 10:20:00-04:00,GOOGL,362.3450012207031,45799
2026-08-06 10:20:00-04:00,AAPL,312.35101318359375,98789
2026-08-06 10:21:00-04:00,MSFT,498.30999755859375,122288
2026-08-06 10:21:00-04:00,NVDA,221.05499267578125,416031
2026-08-06 10:21:00-04:00,GOOGL,362.19000244140625,32559
2026-08-06 10:21:00-04:00,AMZN,273.6499938964844,53435
2026-08-06 10:21:00-04:00,TSLA,321.2250061035156,77727
2026-08-06 10:21:00-04:00,AAPL,312.239990234375,176618
2026-08-06 10:22:00-04:00,TSLA,321.0,102305
2026-08-06 10:22:00-04:00,GOOGL,361.94500732421875,36026
2026-08-06 10:22:00-04:00,NVDA,220.8800048828125,256685
2026-08-06 10:22:00-04:00,AMZN,273.5400085449219,49607
2026-08-06 10:22:00-04:00,MSFT,497.2550048828125,73686
2026-08-06 10:22:00-04:00,AAPL,312.6050109863281,115474
2026-08-06 10:23:00-04:00,TSLA,321.0899963378906,85933
2026-08-06 10:23:00-04:00,AMZN,273.20001220703125,63286
2026-08-06 10:23:00-04:00,MSFT,496.1199951171875,95394
2026-08-06 10:23:00-04:00,NVDA,220.535400390625,387722
2026-08-06 10:23:00-04:00,AAPL,312.5199890136719,118889
2026-08-06 10:23:00-04:00,GOOGL,361.6099853515625,54078
2026-08-06 10:24:00-04:00,TSLA,321.05499267578125,62452
2026-08-06 10:24:00-04:00,GOOGL,361.2200012207031,38506
2026-08-06 10:24:00-04:00,AMZN,273.0799865722656,149798
2026-08-06 10:24:00-04:00,MSFT,496.7300109863281,81025
2026-08-06 10:24:00-04:00,AAPL,312.3999938964844,151892
2026-08-06 10:24:00-04:00,NVDA,220.31500244140625,413586
2026-08-06 10:25:00-04:00,NVDA,220.2100067138672,516652
2026-08-06 10:25:00-04:00,MSFT,496.9150085449219,90502
2026-08-06 10:25:00-04:00,GOOGL,361.4100036621094,84882
2026-08-06 10:25:00-04:00,TSLA,321.2825012207031,69385
2026-08-06 10:25:00-04:00,AMZN,272.5199890136719,121888
2026-08-06 10:25:00-04:00,AAPL,312.45001220703125,138827
2026-08-06 10:26:00-04:00,MSFT,497.2200012207031,95907
2026-08-06 10:26:00-04:00,AAPL,312.305908203125,104846
2026-08-06 10:26:00-04:00,NVDA,219.8699951171875,490220
2026-08-06 10:26:00-04:00,GOOGL,360.989990234375,39986
2026-08-06 10:26:00-04:00,TSLA,320.9103088378906,67317
2026-08-06 10:26:00-04:00,AMZN,272.42999267578125,112921
2026-08-06 10:27:00-04:00,MSFT,496.6099853515625,89969
2026-08-06 10:27:00-04:00,TSLA,320.80999755859375,71898
2026-08-06 10:27:00-04:00,AMZN,272.6000061035156,63837
2026-08-06 10:27:00-04:00,GOOGL,360.8699951171875,68380
2026-08-06 10:27:00-04:00,NVDA,219.64500427246094,491044
2026-08-06 10:27:00-04:00,AAPL,312.7099914550781,105447
2026-08-06 10:28:00-04:00,AAPL,312.57000732421875,100907
2026-08-06 10:28:00-04:00,GOOGL,360.5450134277344,96144
2026-08-06 10:28:00-04:00,TSLA,320.69000244140625,72331
2026-08-06 10:28:00-04:00,MSFT,496.2300109863281,68687
2026-08-06 10:28:00-04:00,NVDA,219.58999633789062,368886
2026-08-06 10:28:00-04:00,AMZN,272.3800048828125,73375
2026-08-06 10:29:00-04:00,GOOGL,360.54998779296875,45576
2026-08-06 10:29:00-04:00,TSLA,320.7699890136719,105184
2026-08-06 10:29:00-04:00,AMZN,272.6099853515625,61229
2026-08-06 10:29:00-04:00,MSFT,496.5899963378906,73862
2026-08-06 10:29:00-04:00,NVDA,219.81500244140625,382437
2026-08-06 10:29:00-04:00,AAPL,312.8399963378906,89994
2026-08-06 10:30:00-04:00,AAPL,312.7101135253906,87076
2026-08-06 10:30:00-04:00,NVDA,219.3834991455078,352657
2026-08-06 10:30:00-04:00,GOOGL,360.635009765625,47220
2026-08-06 10:30:00-04:00,AMZN,272.8500061035156,87999
2026-08-06 10:30:00-04:00,TSLA,321.2099914550781,96398
2026-08-06 10:30:00-04:00,MSFT,496.739990234375,59520
2026-08-06 10:31:00-04:00,GOOGL,360.45001220703125,59140
2026-08-06 10:31:00-04:00,AAPL,312.8999938964844,93763
2026-08-06 10:31:00-04:00,TSLA,320.8450012207031,85983
2026-08-06 10:31:00-04:00,NVDA,219.60499572753906,422078
2026-08-06 10:31:00-04:00,MSFT,496.46319580078125,50752
2026-08-06 10:31:00-04:00,AMZN,273.32000732421875,89425
2026-08-06 10:32:00-04:00,AMZN,273.6700134277344,62824
2026-08-06 10:32:00-04:00,NVDA,219.57350158691406,295049
2026-08-06 10:32:00-04:00,AAPL,312.7250061035156,106434
2026-08-06 10:32:00-04:00,TSLA,321.07000732421875,50850
2026-08-06 10:32:00-04:00,GOOGL,360.5199890136719,61983
2026-08-06 10:32:00-04:00,MSFT,496.05499267578125,70798
2026-08-06 10:33:00-04:00,AAPL,312.5400085449219,114106
2026-08-06 10:33:00-04:00,AMZN,273.94000244140625,101640
2026-08-06 10:33:00-04:00,TSLA,321.67498779296875,79661
2026-08-06 10:33:00-04:00,GOOGL,360.56500244140625,52320
2026-08-06 10:33:00-04:00,NVDA,219.6999969482422,349115
2026-08-06 10:33:00-04:00,MSFT,495.45001220703125,67639
2026-08-06 10:34:00-04:00,MSFT,495.5199890136719,46896
2026-08-06 10:34:00-04:00,NVDA,219.75,689352
2026-08-06 10:34:00-04:00,AMZN,274.1199951171875,91073
2026-08-06 10:34:00-04:00,GOOGL,360.55999755859375,102704
2026-08-06 10:34:00-04:00,AAPL,312.860107421875,132368
2026-08-06 10:34:00-04:00,TSLA,321.7149963378906,91638
2026-08-06 10:35:00-04:00,MSFT,495.54949951171875,57944
2026-08-06 10:35:00-04:00,NVDA,219.8699951171875,771312
2026-08-06 10:35:00-04:00,GOOGL,360.2349853515625,47804
2026-08-06 10:35:00-04:00,AMZN,273.7200012207031,63321
2026-08-06 10:35:00-04:00,TSLA,321.7900085449219,133993
2026-08-06 10:35:00-04:00,AAPL,312.45001220703125,73058
2026-08-06 10:36:00-04:00,NVDA,219.47999572753906,371504
2026-08-06 10:36:00-04:00,TSLA,321.5400085449219,76012
2026-08-06 10:36:00-04:00,GOOGL,360.3399963378906,73247
2026-08-06 10:36:00-04:00,MSFT,495.42999267578125,71217
2026-08-06 10:36:00-04:00,AAPL,312.3949890136719,108350
2026-08-06 10:36:00-04:00,AMZN,273.7900085449219,70776
2026-08-06 10:37:00-04:00,TSLA,321.2699890136719,81788
2026-08-06 10:37:00-04:00,MSFT,496.0050048828125,72575
2026-08-06 10:37:00-04:00,GOOGL,360.30499267578125,61325
2026-08-06 10:37:00-04:00,AAPL,312.1600036621094,124215
2026-08-06 10:37:00-04:00,NVDA,219.22999572753906,567091
2026-08-06 10:37:00-04:00,AMZN,273.5299987792969,83752
2026-08-06 10:38:00-04:00,NVDA,219.0800018310547,283917
2026-08-06 10:38:00-04:00,TSLA,320.8800048828125,63964
2026-08-06 10:38:00-04:00,AMZN,273.7349853515625,65623
2026-08-06 10:38:00-04:00,MSFT,496.1299133300781,65399
2026-08-06 10:38:00-04:00,GOOGL,360.45001220703125,48723
2026-08-06 10:38:00-04:00,AAPL,312.0328063964844,204330
2026-08-06 10:39:00-04:00,TSLA,320.55499267578125,55149
2026-08-06 10:39:00-04:00,AMZN,273.5299987792969,55357
2026-08-06 10:39:00-04:00,MSFT,495.55999755859375,80045
2026-08-06 10:39:00-04:00,GOOGL,360.05999755859375,94469
2026-08-06 10:39:00-04:00,NVDA,218.99000549316406,368927
2026-08-06 10:39:00-04:00,AAPL,312.135009765625,116103
2026-08-06 10:40:00-04:00,AAPL,312.17498779296875,69069
2026-08-06 10:40:00-04:00,NVDA,219.47630310058594,350831
2026-08-06 10:40:00-04:00,TSLA,321.0299987792969,82425
